title,year,url,arxiv_id,doi,venue,primary_category,categories,pdf_url,source
UniManip: General-Purpose Zero-Shot Robotic Manipulation with Agentic Operational Graph,2026,http://arxiv.org/abs/2602.13086v1,2602.13086v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2602.13086v1,arxiv
UniPlan: Vision-Language Task Planning for Mobile Manipulation with Unified PDDL Formulation,2026,http://arxiv.org/abs/2602.08537v1,2602.08537v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2602.08537v1,arxiv
VPWEM: Non-Markovian Visuomotor Policy with Working and Episodic Memory,2026,http://arxiv.org/abs/2603.04910v1,2603.04910v1,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2603.04910v1,arxiv
Validating Generalist Robots with Situation Calculus and STL Falsification,2026,http://arxiv.org/abs/2601.03038v1,2601.03038v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2601.03038v1,arxiv
Vibro-Sense: Robust Vibration-based Impulse Response Localization and Trajectory Tracking for Robotic Hands,2026,http://arxiv.org/abs/2601.20555v1,2601.20555v1,,,cs.RO,"cs.RO,eess.SP",https://arxiv.org/pdf/2601.20555v1,arxiv
"Video Generation Models in Robotics -- Applications, Research Challenges, Future Directions",2026,http://arxiv.org/abs/2601.07823v1,2601.07823v1,,,eess.SY,"eess.SY,cs.RO",https://arxiv.org/pdf/2601.07823v1,arxiv
Who Explains Privacy Policies to Me? Embodied and Textual LLM-Powered Privacy Assistants in Virtual Reality,2026,http://arxiv.org/abs/2603.01638v1,2603.01638v1,10.1145/3772363.3798567,,cs.HC,cs.HC,https://arxiv.org/pdf/2603.01638v1,arxiv
World-Gymnast: Training Robots with Reinforcement Learning in a World Model,2026,http://arxiv.org/abs/2602.02454v1,2602.02454v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2602.02454v1,arxiv
World-VLA-Loop: Closed-Loop Learning of Video World Model and VLA Policy,2026,http://arxiv.org/abs/2602.06508v1,2602.06508v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2602.06508v1,arxiv
YOR: Your Own Mobile Manipulator for Generalizable Robotics,2026,http://arxiv.org/abs/2602.11150v1,2602.11150v1,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2602.11150v1,arxiv
mjlab: A Lightweight Framework for GPU-Accelerated Robot Learning,2026,http://arxiv.org/abs/2601.22074v2,2601.22074v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2601.22074v2,arxiv
4D Visual Pre-training for Robot Learning,2025,http://arxiv.org/abs/2508.17230v2,2508.17230v2,,,cs.CV,cs.CV,https://arxiv.org/pdf/2508.17230v2,arxiv
8-DoFs Cable Driven Parallel Robots for Bimanual Teleportation,2025,http://arxiv.org/abs/2504.01554v1,2504.01554v1,,,cs.RO,"cs.RO,eess.SY",https://arxiv.org/pdf/2504.01554v1,arxiv
A Bimanual Gesture Interface for ROS-Based Mobile Manipulators Using TinyML and Sensor Fusion,2025,http://arxiv.org/abs/2509.19521v1,2509.19521v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2509.19521v1,arxiv
A Bio-Inspired Research Paradigm of Collision Perception Neurons Enabling Neuro-Robotic Integration: The LGMD Case,2025,http://arxiv.org/abs/2501.02982v2,2501.02982v2,,,cs.NE,"cs.NE,cs.AI,q-bio.NC",https://arxiv.org/pdf/2501.02982v2,arxiv
A Comprehensive Survey on Physical Risk Control in the Era of Foundation Model-enabled Robotics,2025,http://arxiv.org/abs/2505.12583v2,2505.12583v2,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2505.12583v2,arxiv
A Comprehensive Survey on World Models for Embodied AI,2025,http://arxiv.org/abs/2510.16732v2,2510.16732v2,,,cs.CV,cs.CV,https://arxiv.org/pdf/2510.16732v2,arxiv
A Hetero-Associative Sequential Memory Model Utilizing Neuromorphic Signals: Validated on a Mobile Manipulator,2025,http://arxiv.org/abs/2512.07032v1,2512.07032v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2512.07032v1,arxiv
A Humanoid Visual-Tactile-Action Dataset for Contact-Rich Manipulation,2025,http://arxiv.org/abs/2510.25725v2,2510.25725v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2510.25725v2,arxiv
A Machine Learning Approach to Sensor Substitution from Tactile Sensing to Visual Perception for Non-Prehensile Manipulation,2025,http://arxiv.org/abs/2502.09180v3,2502.09180v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/2502.09180v3,arxiv
A QP Framework for Improving Data Collection: Quantifying Device-Controller Performance in Robot Teleoperation,2025,http://arxiv.org/abs/2511.07720v1,2511.07720v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2511.07720v1,arxiv
A Reactive Framework for Whole-Body Motion Planning of Mobile Manipulators Combining Reinforcement Learning and SDF-Constrained Quadratic Programmi,2025,http://arxiv.org/abs/2503.23975v1,2503.23975v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2503.23975v1,arxiv
A Review on Sound Source Localization in Robotics: Focusing on Deep Learning Methods,2025,http://arxiv.org/abs/2507.01143v1,2507.01143v1,10.3390/app15179354,"Appl. Sci. 2025, 15, 9354",cs.RO,"cs.RO,cs.LG,cs.SD,eess.AS",https://arxiv.org/pdf/2507.01143v1,arxiv
A Standing Support Mobility Robot for Enhancing Independence in Elderly Daily Living,2025,http://arxiv.org/abs/2508.19816v1,2508.19816v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2508.19816v1,arxiv
A Step Toward World Models: A Survey on Robotic Manipulation,2025,http://arxiv.org/abs/2511.02097v2,2511.02097v2,,,cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/2511.02097v2,arxiv
A Step-by-step Guide on Nonlinear Model Predictive Control for Safe Mobile Robot Navigation,2025,http://arxiv.org/abs/2507.17856v3,2507.17856v3,,,cs.RO,"cs.RO,eess.SY",https://arxiv.org/pdf/2507.17856v3,arxiv
A Survey of 3D Reconstruction with Event Cameras,2025,http://arxiv.org/abs/2505.08438v3,2505.08438v3,,,cs.CV,"cs.CV,cs.AI",https://arxiv.org/pdf/2505.08438v3,arxiv
A Survey of Behavior Foundation Model: Next-Generation Whole-Body Control System of Humanoid Robots,2025,http://arxiv.org/abs/2506.20487v5,2506.20487v5,,"IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE, 2025",cs.RO,cs.RO,https://arxiv.org/pdf/2506.20487v5,arxiv
"A Survey of Large Language Model-Powered Spatial Intelligence Across Scales: Advances in Embodied Agents, Smart Cities, and Earth Science",2025,http://arxiv.org/abs/2504.09848v1,2504.09848v1,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2504.09848v1,arxiv
A Survey of Reinforcement Learning for Optimization in Automation,2025,http://arxiv.org/abs/2502.09417v1,2502.09417v1,10.1109/CASE59546.2024.10711718,"2024 IEEE 20th International Conference on Automation Science and Engineering (CASE), Bari, Italy, 2024, pp. 2487-2494",cs.LG,"cs.LG,cs.AI,cs.NE,cs.RO,eess.SY",https://arxiv.org/pdf/2502.09417v1,arxiv
A Survey of Robotic Navigation and Manipulation with Physics Simulators in the Era of Embodied AI,2025,http://arxiv.org/abs/2505.01458v1,2505.01458v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2505.01458v1,arxiv
"A Survey of Sim-to-Real Methods in RL: Progress, Prospects and Challenges with Foundation Models",2025,http://arxiv.org/abs/2502.13187v3,2502.13187v3,,,cs.LG,"cs.LG,cs.AI,cs.RO",https://arxiv.org/pdf/2502.13187v3,arxiv
A Survey on Efficient Vision-Language-Action Models,2025,http://arxiv.org/abs/2510.24795v2,2510.24795v2,,,cs.CV,"cs.CV,cs.AI,cs.LG,cs.RO",https://arxiv.org/pdf/2510.24795v2,arxiv
A Survey on Imitation Learning for Contact-Rich Tasks in Robotics,2025,http://arxiv.org/abs/2506.13498v1,2506.13498v1,,,cs.RO,"cs.RO,cs.HC,cs.LG,eess.SY",https://arxiv.org/pdf/2506.13498v1,arxiv
A Survey on Improving Human Robot Collaboration through Vision-and-Language Navigation,2025,http://arxiv.org/abs/2512.00027v1,2512.00027v1,,,cs.RO,"cs.RO,cs.AI,cs.CV,cs.HC",https://arxiv.org/pdf/2512.00027v1,arxiv
"A Survey on Soft Robot Adaptability: Implementations, Applications, and Prospects",2025,http://arxiv.org/abs/2506.19397v1,2506.19397v1,10.1109/MRA.2025.3584346,,cs.RO,cs.RO,https://arxiv.org/pdf/2506.19397v1,arxiv
A Survey on World Models Grounded in Acoustic Physical Information,2025,http://arxiv.org/abs/2506.13833v1,2506.13833v1,,,cs.SD,"cs.SD,cs.AI,cs.RO,eess.AS,physics.app-ph",https://arxiv.org/pdf/2506.13833v1,arxiv
A Survey: Learning Embodied Intelligence from Physical Simulators and World Models,2025,http://arxiv.org/abs/2507.00917v3,2507.00917v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/2507.00917v3,arxiv
A Taxonomy for Evaluating Generalist Robot Manipulation Policies,2025,http://arxiv.org/abs/2503.01238v3,2503.01238v3,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2503.01238v3,arxiv
A novel autonomous microplastics surveying robot for beach environments,2025,http://arxiv.org/abs/2508.02952v1,2508.02952v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2508.02952v1,arxiv
A short methodological review on social robot navigation benchmarking,2025,http://arxiv.org/abs/2510.22448v1,2510.22448v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2510.22448v1,arxiv
A tutorial note on collecting simulated data for vision-language-action models,2025,http://arxiv.org/abs/2508.06547v1,2508.06547v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2508.06547v1,arxiv
A3RNN: Bi-directional Fusion of Bottom-up and Top-down Process for Developmental Visual Attention in Robots,2025,http://arxiv.org/abs/2510.10221v1,2510.10221v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2510.10221v1,arxiv
AC-DiT: Adaptive Coordination Diffusion Transformer for Mobile Manipulation,2025,http://arxiv.org/abs/2507.01961v3,2507.01961v3,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2507.01961v3,arxiv
AFFORD2ACT: Affordance-Guided Automatic Keypoint Selection for Generalizable and Lightweight Robotic Manipulation,2025,http://arxiv.org/abs/2510.01433v1,2510.01433v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2510.01433v1,arxiv
AI-Driven Marine Robotics: Emerging Trends in Underwater Perception and Ecosystem Monitoring,2025,http://arxiv.org/abs/2509.01878v1,2509.01878v1,,,cs.RO,"cs.RO,cs.CV,cs.LG",https://arxiv.org/pdf/2509.01878v1,arxiv
AIRoA MoMa Dataset: A Large-Scale Hierarchical Dataset for Mobile Manipulation,2025,http://arxiv.org/abs/2509.25032v1,2509.25032v1,,,cs.RO,"cs.RO,cs.AI,cs.CV",https://arxiv.org/pdf/2509.25032v1,arxiv
AMPLIFY: Actionless Motion Priors for Robot Learning from Videos,2025,http://arxiv.org/abs/2506.14198v1,2506.14198v1,,,cs.RO,"cs.RO,cs.CV,cs.LG",https://arxiv.org/pdf/2506.14198v1,arxiv
ARMimic: Learning Robotic Manipulation from Passive Human Demonstrations in Augmented Reality,2025,http://arxiv.org/abs/2509.22914v1,2509.22914v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2509.22914v1,arxiv
Accelerating Model-Based Reinforcement Learning with State-Space World Models,2025,http://arxiv.org/abs/2502.20168v1,2502.20168v1,,,cs.RO,"cs.RO,cs.AI,cs.LG,cs.NE,stat.ML",https://arxiv.org/pdf/2502.20168v1,arxiv
Acoustic Wave Manipulation Through Sparse Robotic Actuation,2025,http://arxiv.org/abs/2502.08784v2,2502.08784v2,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2502.08784v2,arxiv
Acting and Planning with Hierarchical Operational Models on a Mobile Robot: A Study with RAE+UPOM,2025,http://arxiv.org/abs/2507.11345v1,2507.11345v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2507.11345v1,arxiv
Action-Free Reasoning for Policy Generalization,2025,http://arxiv.org/abs/2502.03729v2,2502.03729v2,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2502.03729v2,arxiv
Active Robot Curriculum Learning from Online Human Demonstrations,2025,http://arxiv.org/abs/2503.02277v1,2503.02277v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2503.02277v1,arxiv
ActivePose: Active 6D Object Pose Estimation and Tracking for Robotic Manipulation,2025,http://arxiv.org/abs/2509.11364v2,2509.11364v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2509.11364v2,arxiv
Advancing Embodied Intelligence in Robotic-Assisted Endovascular Procedures: A Systematic Review of AI Solutions,2025,http://arxiv.org/abs/2504.15327v3,2504.15327v3,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2504.15327v3,arxiv
Adversarial Data Collection: Human-Collaborative Perturbations for Efficient and Robust Robotic Imitation Learning,2025,http://arxiv.org/abs/2503.11646v1,2503.11646v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2503.11646v1,arxiv
"Aerial Vision-Language Navigation with a Unified Framework for Spatial, Temporal and Embodied Reasoning",2025,http://arxiv.org/abs/2512.08639v2,2512.08639v2,,,cs.CV,"cs.CV,cs.AI",https://arxiv.org/pdf/2512.08639v2,arxiv
Affordance RAG: Hierarchical Multimodal Retrieval with Affordance-Aware Embodied Memory for Mobile Manipulation,2025,http://arxiv.org/abs/2512.18987v1,2512.18987v1,,,cs.RO,"cs.RO,cs.CL,cs.CV",https://arxiv.org/pdf/2512.18987v1,arxiv
Affordance-Guided Coarse-to-Fine Exploration for Base Placement in Open-Vocabulary Mobile Manipulation,2025,http://arxiv.org/abs/2511.06240v2,2511.06240v2,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2511.06240v2,arxiv
AgentWorld: An Interactive Simulation Platform for Scene Construction and Mobile Robotic Manipulation,2025,http://arxiv.org/abs/2508.07770v2,2508.07770v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2508.07770v2,arxiv
AhaRobot: A Low-Cost Open-Source Bimanual Mobile Manipulator for Embodied AI,2025,http://arxiv.org/abs/2503.10070v1,2503.10070v1,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2503.10070v1,arxiv
An Anatomy of Vision-Language-Action Models: From Modules to Milestones and Challenges,2025,http://arxiv.org/abs/2512.11362v3,2512.11362v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/2512.11362v3,arxiv
AnyTask: an Automated Task and Data Generation Framework for Advancing Sim-to-Real Policy Learning,2025,http://arxiv.org/abs/2512.17853v2,2512.17853v2,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2512.17853v2,arxiv
Ark: An Open-source Python-based Framework for Robot Learning,2025,http://arxiv.org/abs/2506.21628v2,2506.21628v2,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2506.21628v2,arxiv
ArtReg: Visuo-Tactile based Pose Tracking and Manipulation of Unseen Articulated Objects,2025,http://arxiv.org/abs/2511.06378v1,2511.06378v1,,,cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/2511.06378v1,arxiv
"ArtVIP: Articulated Digital Assets of Visual Realism, Modular Interaction, and Physical Fidelity for Robot Learning",2025,http://arxiv.org/abs/2506.04941v3,2506.04941v3,,The International Conference on Learning Representations (ICLR) 2026,cs.RO,cs.RO,https://arxiv.org/pdf/2506.04941v3,arxiv
Articulated Object Estimation in the Wild,2025,http://arxiv.org/abs/2509.01708v1,2509.01708v1,,,cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/2509.01708v1,arxiv
AsyncVLA: Asynchronous Flow Matching for Vision-Language-Action Models,2025,http://arxiv.org/abs/2511.14148v1,2511.14148v1,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2511.14148v1,arxiv
Attentive Feature Aggregation or: How Policies Learn to Stop Worrying about Robustness and Attend to Task-Relevant Visual Cues,2025,http://arxiv.org/abs/2511.10762v2,2511.10762v2,,,cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/2511.10762v2,arxiv
Augmented Reality for RObots (ARRO): Pointing Visuomotor Policies Towards Visual Robustness,2025,http://arxiv.org/abs/2505.08627v3,2505.08627v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/2505.08627v3,arxiv
AutoBio: A Simulation and Benchmark for Robotic Automation in Digital Biology Laboratory,2025,http://arxiv.org/abs/2505.14030v3,2505.14030v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/2505.14030v3,arxiv
AutoEval: Autonomous Evaluation of Generalist Robot Manipulation Policies in the Real World,2025,http://arxiv.org/abs/2503.24278v2,2503.24278v2,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2503.24278v2,arxiv
Automated Hybrid Reward Scheduling via Large Language Models for Robotic Skill Learning,2025,http://arxiv.org/abs/2505.02483v1,2505.02483v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2505.02483v1,arxiv
Autonomous Legged Mobile Manipulation for Lunar Surface Operations via Constrained Reinforcement Learning,2025,http://arxiv.org/abs/2510.12684v1,2510.12684v1,,,cs.RO,"cs.RO,eess.SY",https://arxiv.org/pdf/2510.12684v1,arxiv
Autonomous Reinforcement Learning Robot Control with Intel's Loihi 2 Neuromorphic Hardware,2025,http://arxiv.org/abs/2512.03911v1,2512.03911v1,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2512.03911v1,arxiv
BEHAVIOR Robot Suite: Streamlining Real-World Whole-Body Manipulation for Everyday Household Activities,2025,http://arxiv.org/abs/2503.05652v2,2503.05652v2,,,cs.RO,"cs.RO,cs.AI,cs.CV,cs.LG",https://arxiv.org/pdf/2503.05652v2,arxiv
BINDER: Instantly Adaptive Mobile Manipulation with Open-Vocabulary Commands,2025,http://arxiv.org/abs/2511.22364v1,2511.22364v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2511.22364v1,arxiv
Bayesian Inverse Physics for Neuro-Symbolic Robot Learning,2025,http://arxiv.org/abs/2506.08756v1,2506.08756v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2506.08756v1,arxiv
Behavior Trees vs Executable Ontologies: a Comparative Analysis of Robot Control Paradigms,2025,http://arxiv.org/abs/2511.15274v1,2511.15274v1,,,cs.RO,"cs.RO,cs.AI,cs.FL",https://arxiv.org/pdf/2511.15274v1,arxiv
Bench-Push: Benchmarking Pushing-based Navigation and Manipulation Tasks for Mobile Robots,2025,http://arxiv.org/abs/2512.11736v1,2512.11736v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2512.11736v1,arxiv
"Beyond Generative AI: World Models for Clinical Prediction, Counterfactuals, and Planning",2025,http://arxiv.org/abs/2511.16333v1,2511.16333v1,,,cs.LG,cs.LG,https://arxiv.org/pdf/2511.16333v1,arxiv
Beyond Predefined Actions: Integrating Behavior Trees and Dynamic Movement Primitives for Robot Learning from Demonstration,2025,http://arxiv.org/abs/2505.08625v1,2505.08625v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2505.08625v1,arxiv
Beyond Sight: Finetuning Generalist Robot Policies with Heterogeneous Sensors via Language Grounding,2025,http://arxiv.org/abs/2501.04693v3,2501.04693v3,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2501.04693v3,arxiv
Beyond Task and Motion Planning: Hierarchical Robot Planning with General-Purpose Skills,2025,http://arxiv.org/abs/2504.17901v2,2504.17901v2,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2504.17901v2,arxiv
Beyond the Uncanny Valley: A Mixed-Method Investigation of Anthropomorphism in Protective Responses to Robot Abuse,2025,http://arxiv.org/abs/2510.26082v2,2510.26082v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2510.26082v2,arxiv
BiNoMaP: Learning Category-Level Bimanual Non-Prehensile Manipulation Primitives,2025,http://arxiv.org/abs/2509.21256v2,2509.21256v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2509.21256v2,arxiv
Bootstrap Dynamic-Aware 3D Visual Representation for Scalable Robot Learning,2025,http://arxiv.org/abs/2512.00074v3,2512.00074v3,,,cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/2512.00074v3,arxiv
Botany Meets Robotics in Alpine Scree Monitoring,2025,http://arxiv.org/abs/2511.12526v2,2511.12526v2,10.1109/TFR.2025.3632773,"IEEE Transactions on Field Robotics, vol. 2, pp. 920-936, 2025",cs.RO,cs.RO,https://arxiv.org/pdf/2511.12526v2,arxiv
Bridging Research and Practice in Simulation-based Testing of Industrial Robot Navigation Systems,2025,http://arxiv.org/abs/2510.09396v1,2510.09396v1,,,cs.RO,"cs.RO,cs.SE",https://arxiv.org/pdf/2510.09396v1,arxiv
"Building Forest Inventories with Autonomous Legged Robots -- System, Lessons, and Challenges Ahead",2025,http://arxiv.org/abs/2506.20315v1,2506.20315v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2506.20315v1,arxiv
CARoL: Context-aware Adaptation for Robot Learning,2025,http://arxiv.org/abs/2506.07006v1,2506.07006v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2506.07006v1,arxiv
CAST: Counterfactual Labels Improve Instruction Following in Vision-Language-Action Models,2025,http://arxiv.org/abs/2508.13446v1,2508.13446v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2508.13446v1,arxiv
CLAM: Continuous Latent Action Models for Robot Learning from Unlabeled Demonstrations,2025,http://arxiv.org/abs/2505.04999v1,2505.04999v1,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2505.04999v1,arxiv
CLASS: Contrastive Learning via Action Sequence Supervision for Robot Manipulation,2025,http://arxiv.org/abs/2508.01600v1,2508.01600v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2508.01600v1,arxiv
COLLAGE: Adaptive Fusion-based Retrieval for Augmented Policy Learning,2025,http://arxiv.org/abs/2508.01131v2,2508.01131v2,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2508.01131v2,arxiv
COMMET: A System for Human-Induced Conflicts in Mobile Manipulation of Everyday Tasks,2025,http://arxiv.org/abs/2509.04836v1,2509.04836v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2509.04836v1,arxiv
CONTHER: Human-Like Contextual Robot Learning via Hindsight Experience Replay and Transformers without Expert Demonstrations,2025,http://arxiv.org/abs/2503.15895v1,2503.15895v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2503.15895v1,arxiv
CSubBT: A Self-Adjusting Execution Framework for Mobile Manipulation System,2025,http://arxiv.org/abs/2502.20771v1,2502.20771v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2502.20771v1,arxiv
